#HF transmitted power data for 2017-07-15
#HH:MM:SS.SSS, Tx1 , Rx1  , Tx2  , Rx2  , Tx3  , Rx3  , Tx4  , Rx4  , Tx5  , Rx5  , Tx6  , Rx6  , time to take sample

00:00:56.306,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.42771
00:00:57.291,000242,000000,000155,000000,000245,000000,000000,000196,000000,000124,000000,000247,0.46314
00:00:58.277,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.43886
00:00:59.263,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.46161
00:01:00.248,000243,000000,000154,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.47432
00:01:01.234,000242,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.49850
00:01:02.220,000243,000000,000155,000000,000246,000000,000000,000195,000000,000123,000000,000247,0.46283
00:01:03.206,000242,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.43823
00:01:04.192,000243,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.42661
00:01:05.177,000242,000000,000154,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.43927
00:01:06.163,000243,000000,000154,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.43650
00:01:07.149,000242,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.44727
00:01:08.134,000242,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.43928
00:01:09.120,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.45442
00:01:10.106,000243,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.46738
00:01:11.091,000243,000000,000155,000000,000246,000000,000000,000196,000000,000124,000000,000248,0.45201
00:01:12.077,000242,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.43626
00:01:13.063,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.45329
00:01:14.048,000242,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.45515
00:01:15.034,000243,000000,000155,000000,000246,000000,000000,000195,000000,000123,000000,000247,0.43999
00:01:16.020,000243,000000,000155,000000,000246,000000,000000,000196,000000,000124,000000,000247,0.46425
00:01:17.010,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.47318
00:01:17.996,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.45866
00:01:18.981,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.46011
00:01:19.967,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000248,0.44583
00:01:20.953,000243,000000,000155,000000,000245,000000,000000,000196,000000,000124,000000,000247,0.45032
00:01:21.939,000243,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.46185
00:01:22.924,000243,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.45001
00:01:23.910,000243,000000,000154,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.45453
00:01:24.896,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.40901
00:01:25.882,000242,000000,000154,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.42196
00:01:26.867,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.44573
00:01:27.857,000242,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.44730
00:01:28.843,000242,000000,000154,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.47037
00:01:29.829,000242,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000248,0.44569
00:01:30.814,000243,000000,000155,000000,000246,000000,000000,000196,000000,000124,000000,000247,0.44003
00:01:31.800,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.45306
00:01:32.786,000243,000000,000154,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.45737
00:01:33.772,000243,000000,000154,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.46183
00:01:34.757,000242,000000,000154,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.46709
00:01:35.743,000242,000000,000154,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.44144
00:01:36.729,000243,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.43748
00:01:37.714,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.46000
00:01:38.700,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000248,0.44430
00:01:39.686,000243,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.43892
00:01:40.672,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.42335
00:01:41.657,000243,000000,000154,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.44614
00:01:42.643,000243,000000,000154,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.42134
00:01:43.629,000243,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.44558
00:01:44.615,000243,000000,000155,000000,000246,000000,000000,000196,000000,000124,000000,000247,0.42809
00:01:45.600,000242,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.44675
00:01:46.586,000243,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.44778
00:01:47.572,000242,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000248,0.43288
00:01:48.557,000243,000000,000154,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.44129
00:01:49.547,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.45636
00:01:50.533,000242,000000,000154,000000,000246,000000,000000,000195,000000,000123,000000,000247,0.43150
00:01:51.518,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.45488
00:01:52.504,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.45039
00:01:53.490,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.44369
00:01:54.476,000243,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.44879
00:01:55.461,000243,000000,000155,000000,000245,000000,000000,000196,000000,000124,000000,000247,0.45318
00:01:56.447,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.45703
00:01:57.433,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.46124
00:01:58.419,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.48382
00:01:59.409,000242,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.45960
00:02:00.395,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.45976
00:02:01.380,000243,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.43407
00:02:02.366,000243,000000,000155,000000,000245,000000,000000,000196,000000,000124,000000,000247,0.44849
00:02:03.352,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.42332
00:02:04.337,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.41732
00:02:05.323,000242,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000248,0.46494
00:02:06.309,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.43574
00:02:07.294,000243,000000,000155,000000,000246,000000,000000,000195,000000,000123,000000,000247,0.43009
00:02:08.280,000243,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.46986
00:02:09.266,000243,000000,000154,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.46280
00:02:10.251,000242,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.43207
00:02:11.237,000243,000000,000154,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.46628
00:02:12.225,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.42561
00:02:13.211,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.49169
00:02:14.197,000243,000000,000155,000000,000246,000000,000000,000195,000000,000123,000000,000247,0.46672
00:02:15.183,000243,000000,000154,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.47051
00:02:16.169,000243,000000,000154,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.45604
00:02:17.154,000243,000000,000154,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.44034
00:02:18.140,000243,000000,000154,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.44337
00:02:19.126,000243,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.44629
00:02:20.111,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000248,0.43325
00:02:21.097,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.43384
00:02:22.083,000243,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.46567
00:02:23.069,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.43404
00:02:24.055,000243,000000,000154,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.43810
00:02:25.041,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.44341
00:02:26.027,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.44695
00:02:27.012,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.45091
00:02:27.998,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000248,0.41532
00:02:28.984,000243,000000,000154,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.43955
00:02:29.975,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.44980
00:02:30.960,000243,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.45304
00:02:31.946,000243,000000,000155,000000,000246,000000,000000,000195,000000,000123,000000,000247,0.42848
00:02:32.932,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.44271
00:02:33.918,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.45346
00:02:34.903,000242,000000,000154,000000,000245,000000,000000,000196,000000,000123,000000,000248,0.46961
00:02:35.889,000242,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.43691
00:02:36.875,000242,000000,000154,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.43867
00:02:37.861,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.43486
00:02:38.846,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.45008
00:02:39.832,000242,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.43159
00:02:40.818,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.44692
00:02:41.803,000243,000000,000154,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.42067
00:02:42.789,000243,000000,000154,000000,000246,000000,000000,000196,000000,000123,000000,000248,0.42437
00:02:43.775,000242,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.43853
00:02:44.761,000242,000000,000155,000000,000246,000000,000000,000196,000000,000124,000000,000247,0.42105
00:02:45.747,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.44402
00:02:46.737,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.43764
00:02:47.722,000243,000000,000155,000000,000246,000000,000000,000196,000000,000124,000000,000248,0.44220
00:02:48.708,000242,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.45445
00:02:49.694,000243,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.42911
00:02:50.680,000243,000000,000154,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.44465
00:02:51.666,000243,000000,000155,000000,000246,000000,000000,000196,000000,000124,000000,000247,0.45772
00:02:52.651,000243,000000,000154,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.46313
00:02:53.637,000243,000000,000154,000000,000245,000000,000000,000196,000000,000124,000000,000247,0.42663
00:02:54.623,000243,000000,000154,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.45171
00:02:55.608,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.44929
00:02:56.594,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.46400
00:02:57.580,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.44394
00:02:58.565,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.42797
00:02:59.551,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.43492
00:03:00.543,000243,000000,000154,000000,000246,000000,000000,000195,000000,000123,000000,000247,0.44984
00:03:01.529,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.44145
00:03:02.515,000243,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.43851
00:03:03.501,000243,000000,000154,000000,000246,000000,000000,000195,000000,000123,000000,000247,0.43390
00:03:04.486,000243,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.44841
00:03:05.472,000243,000000,000154,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.45253
00:03:06.458,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.44966
00:03:07.445,000243,000000,000154,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.43946
00:03:08.431,000243,000000,000154,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.46233
00:03:09.417,000243,000000,000154,000000,000246,000000,000000,000196,000000,000123,000000,000248,0.43658
00:03:10.402,000243,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.43198
00:03:11.388,000242,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.45454
00:03:12.379,000243,000000,000155,000000,000246,000000,000000,000195,000000,000123,000000,000247,0.45543
00:03:13.365,000243,000000,000154,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.42949
00:03:14.351,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.43581
00:03:15.336,000242,000000,000154,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.42979
00:03:16.322,000243,000000,000155,000000,000246,000000,000000,000195,000000,000123,000000,000247,0.45217
00:03:17.308,000243,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.44852
00:03:18.294,000242,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000246,0.47922
00:03:19.280,000243,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.44379
00:03:20.265,000242,000000,000155,000000,000245,000000,000000,000196,000000,000124,000000,000247,0.45930
00:03:21.251,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.46353
00:03:22.237,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.45670
00:03:23.222,000242,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.43371
00:03:24.208,000242,000000,000154,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.44539
00:03:25.194,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.43079
00:03:26.179,000243,000000,000155,000000,000246,000000,000000,000196,000000,000124,000000,000247,0.46501
00:03:27.165,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.43934
00:03:28.151,000243,000000,000154,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.45340
00:03:29.137,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.43669
00:03:30.122,000243,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.47186
00:03:31.108,000242,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.43971
00:03:32.094,000242,000000,000155,000000,000246,000000,000000,000196,000000,000124,000000,000247,0.45987
00:03:33.079,000243,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.44535
00:03:34.065,000243,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.43931
00:03:35.051,000243,000000,000155,000000,000246,000000,000000,000195,000000,000123,000000,000247,0.46254
00:03:36.042,000242,000000,000155,000000,000246,000000,000000,000195,000000,000123,000000,000247,0.47275
00:03:37.027,000243,000000,000155,000000,000246,000000,000000,000195,000000,000123,000000,000247,0.44703
00:03:38.013,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.44147
00:03:38.999,000242,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.46457
00:03:39.984,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.46014
00:03:40.970,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.45423
00:03:41.956,000242,000000,000154,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.42847
00:03:42.942,000243,000000,000155,000000,000246,000000,000000,000196,000000,000124,000000,000247,0.45261
00:03:43.927,000242,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.43699
00:03:44.913,000243,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.42154
00:03:45.899,000242,000000,000155,000000,000246,000000,000000,000195,000000,000123,000000,000247,0.42437
00:03:46.885,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.45979
00:03:47.870,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.43429
00:03:48.856,000242,000000,000154,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.45052
00:03:49.842,000242,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.47626
00:03:50.832,000242,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.46395
00:03:51.818,000242,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.47054
00:03:52.804,000243,000000,000154,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.44469
00:03:53.789,000243,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.44929
00:03:54.775,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.45395
00:03:55.760,000243,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.47195
00:03:56.746,000243,000000,000155,000000,000246,000000,000000,000196,000000,000124,000000,000247,0.42806
00:03:57.732,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.45238
00:03:58.718,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000246,0.47558
00:03:59.708,000243,000000,000154,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.43796
00:04:00.694,000243,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000246,0.45976
00:04:01.679,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.44417
00:04:02.665,000242,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.43136
00:04:03.651,000243,000000,000155,000000,000246,000000,000000,000196,000000,000124,000000,000247,0.43736
00:04:04.636,000243,000000,000154,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.43447
00:04:05.622,000242,000000,000154,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.46133
00:04:06.613,000243,000000,000155,000000,000246,000000,000000,000196,000000,000124,000000,000247,0.42953
00:04:07.599,000243,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.43569
00:04:08.585,000243,000000,000155,000000,000246,000000,000000,000196,000000,000124,000000,000247,0.43974
00:04:09.570,000242,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.44316
00:04:10.556,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.48174
00:04:11.543,000243,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.46073
00:04:12.528,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.45601
00:04:13.514,000243,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.41940
00:04:14.500,000243,000000,000155,000000,000246,000000,000000,000196,000000,000124,000000,000247,0.44472
00:04:15.485,000243,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.41913
00:04:16.471,000242,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.45732
00:04:17.460,000243,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.47632
00:04:18.445,000242,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.43822
00:04:19.431,000243,000000,000155,000000,000246,000000,000000,000195,000000,000123,000000,000247,0.42207
00:04:20.417,000243,000000,000154,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.45859
00:04:21.402,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.44109
00:04:22.388,000243,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.42657
00:04:23.374,000243,000000,000154,000000,000246,000000,000000,000195,000000,000123,000000,000247,0.46434
00:04:24.359,000243,000000,000154,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.43397
00:04:25.345,000243,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000248,0.45915
00:04:26.331,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.46231
00:04:27.317,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.45770
00:04:28.303,000243,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.45501
00:04:29.288,000243,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.43024
00:04:30.274,000243,000000,000154,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.44050
00:04:31.260,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.45436
00:04:32.245,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.42825
00:04:33.231,000243,000000,000155,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.46346
00:04:34.217,000243,000000,000155,000000,000246,000000,000000,000196,000000,000123,000000,000247,0.43767
00:04:35.203,000242,000000,000154,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.43195
