#HF transmitted power data for 2017-07-10
#HH:MM:SS.SSS, Tx1 , Rx1  , Tx2  , Rx2  , Tx3  , Rx3  , Tx4  , Rx4  , Tx5  , Rx5  , Tx6  , Rx6  , time to take sample

14:38:13.592,000390,000311,000245,000000,000392,000000,000197,000000,000393,000000,000000,000000,0.40989
14:38:14.094,000388,000310,000244,000000,000390,000000,000198,000000,000395,000000,000000,000000,0.40894
14:38:14.596,000391,000309,000244,000000,000392,000000,000197,000000,000393,000000,000000,000000,0.41573
14:38:15.098,000392,000310,000244,000000,000392,000000,000197,000000,000393,000000,000000,000000,0.41372
14:38:15.600,000391,000310,000243,000000,000392,000000,000195,000000,000394,000000,000000,000000,0.41292
14:38:16.105,000391,000311,000244,000000,000391,000000,000197,000000,000394,000000,000000,000000,0.39820
14:38:16.607,000391,000310,000244,000000,000392,000000,000197,000000,000392,000000,000000,000000,0.42567
14:38:17.109,000391,000310,000244,000000,000391,000000,000197,000000,000392,000000,000000,000000,0.43372
14:38:17.611,000392,000313,000244,000000,000391,000000,000198,000000,000392,000000,000000,000000,0.42162
14:38:18.113,000391,000308,000244,000000,000391,000000,000198,000000,000395,000000,000000,000000,0.40862
14:38:18.615,000389,000309,000244,000000,000391,000000,000199,000000,000395,000000,000000,000000,0.41763
14:38:19.118,000392,000312,000244,000000,000392,000000,000197,000000,000395,000000,000000,000000,0.40470
14:38:19.620,000391,000310,000243,000000,000392,000000,000198,000000,000395,000000,000000,000000,0.41306
14:38:20.122,000392,000310,000243,000000,000391,000000,000196,000000,000395,000000,000000,000000,0.43152
14:38:20.624,000390,000311,000244,000000,000391,000000,000198,000000,000394,000000,000000,000000,0.42842
14:38:21.131,000390,000310,000243,000000,000391,000000,000198,000000,000395,000000,000000,000000,0.43245
14:38:21.633,000390,000310,000242,000000,000393,000000,000197,000000,000394,000000,000000,000000,0.41952
14:38:22.135,000391,000310,000244,000000,000391,000000,000198,000000,000393,000000,000000,000000,0.42751
14:38:22.637,000392,000312,000245,000000,000393,000000,000198,000000,000395,000000,000000,000000,0.42565
14:38:23.139,000390,000311,000244,000000,000392,000000,000198,000000,000394,000000,000000,000000,0.41455
14:38:23.641,000389,000310,000244,000000,000391,000000,000196,000000,000393,000000,000000,000000,0.42252
14:38:24.143,000390,000310,000243,000000,000392,000000,000198,000000,000393,000000,000000,000000,0.41352
14:38:24.645,000390,000310,000243,000000,000394,000000,000198,000000,000393,000000,000000,000000,0.43371
14:38:25.147,000389,000310,000245,000000,000392,000000,000198,000000,000394,000000,000000,000000,0.41604
14:38:25.649,000390,000311,000243,000000,000391,000000,000199,000000,000392,000000,000000,000000,0.41332
14:38:26.155,000391,000311,000244,000000,000391,000000,000196,000000,000393,000000,000000,000000,0.42743
14:38:26.657,000390,000311,000244,000000,000392,000000,000198,000000,000393,000000,000000,000000,0.39876
14:38:27.159,000390,000309,000243,000000,000392,000000,000197,000000,000393,000000,000000,000000,0.40428
14:38:27.661,000391,000310,000243,000000,000393,000000,000199,000000,000393,000000,000000,000000,0.41237
14:38:28.163,000388,000310,000243,000000,000391,000000,000197,000000,000392,000000,000000,000000,0.40925
14:38:28.665,000390,000310,000244,000000,000392,000000,000197,000000,000395,000000,000000,000000,0.42056
14:38:29.167,000391,000312,000244,000000,000394,000000,000199,000000,000396,000000,000000,000000,0.41593
14:38:29.669,000391,000311,000245,000000,000393,000000,000197,000000,000393,000000,000000,000000,0.42917
14:38:30.171,000391,000311,000244,000000,000393,000000,000197,000000,000393,000000,000000,000000,0.41202
14:38:30.674,000392,000310,000244,000000,000392,000000,000197,000000,000394,000000,000000,000000,0.41952
14:38:31.181,000390,000311,000244,000000,000392,000000,000199,000000,000393,000000,000000,000000,0.43113
14:38:31.683,000391,000310,000243,000000,000392,000000,000196,000000,000393,000000,000000,000000,0.41012
14:38:32.185,000390,000311,000244,000000,000393,000000,000198,000000,000393,000000,000000,000000,0.42776
14:38:32.687,000391,000311,000244,000000,000392,000000,000197,000000,000396,000000,000000,000000,0.40568
14:38:33.190,000391,000312,000243,000000,000392,000000,000197,000000,000394,000000,000000,000000,0.43347
14:38:33.692,000391,000311,000245,000000,000393,000000,000196,000000,000395,000000,000000,000000,0.42763
14:38:34.194,000391,000310,000245,000000,000391,000000,000198,000000,000393,000000,000000,000000,0.41935
14:38:34.696,000391,000310,000245,000000,000391,000000,000197,000000,000392,000000,000000,000000,0.41649
14:38:35.198,000389,000310,000244,000000,000393,000000,000198,000000,000395,000000,000000,000000,0.43515
14:38:35.700,000389,000311,000243,000000,000392,000000,000198,000000,000393,000000,000000,000000,0.42302
14:38:36.205,000390,000311,000242,000000,000392,000000,000198,000000,000394,000000,000000,000000,0.41821
14:38:36.707,000390,000311,000244,000000,000393,000000,000197,000000,000394,000000,000000,000000,0.43510
14:38:37.209,000390,000311,000243,000000,000390,000000,000196,000000,000393,000000,000000,000000,0.41325
14:38:37.711,000389,000310,000243,000000,000392,000000,000198,000000,000394,000000,000000,000000,0.43086
14:38:38.213,000390,000310,000243,000000,000393,000000,000197,000000,000393,000000,000000,000000,0.41899
14:38:38.715,000392,000310,000245,000000,000393,000000,000198,000000,000393,000000,000000,000000,0.41784
14:38:39.217,000389,000312,000245,000000,000393,000000,000198,000000,000394,000000,000000,000000,0.40473
14:38:39.719,000391,000312,000245,000000,000393,000000,000198,000000,000394,000000,000000,000000,0.42371
14:38:40.221,000390,000312,000243,000000,000392,000000,000196,000000,000396,000000,000000,000000,0.41173
14:38:40.724,000392,000308,000244,000000,000391,000000,000197,000000,000393,000000,000000,000000,0.42967
14:38:41.234,000390,000310,000244,000000,000393,000000,000197,000000,000393,000000,000000,000000,0.39828
14:38:41.736,000390,000311,000243,000000,000393,000000,000197,000000,000395,000000,000000,000000,0.42722
14:38:42.238,000390,000312,000244,000000,000393,000000,000198,000000,000393,000000,000000,000000,0.40446
14:38:42.740,000390,000311,000243,000000,000392,000000,000198,000000,000393,000000,000000,000000,0.43185
14:38:43.242,000391,000310,000244,000000,000392,000000,000198,000000,000392,000000,000000,000000,0.42076
14:38:43.744,000391,000311,000244,000000,000392,000000,000197,000000,000392,000000,000000,000000,0.40803
14:38:44.247,000390,000312,000243,000000,000392,000000,000198,000000,000391,000000,000000,000000,0.43641
14:38:44.749,000390,000311,000244,000000,000392,000000,000196,000000,000395,000000,000000,000000,0.42445
14:38:45.251,000390,000310,000243,000000,000392,000000,000197,000000,000393,000000,000000,000000,0.43227
14:38:45.753,000390,000311,000243,000000,000394,000000,000198,000000,000392,000000,000000,000000,0.42001
14:38:46.258,000392,000310,000244,000000,000392,000000,000198,000000,000391,000000,000000,000000,0.41478
14:38:46.761,000390,000311,000243,000000,000393,000000,000198,000000,000393,000000,000000,000000,0.42803
14:38:47.263,000391,000310,000244,000000,000394,000000,000197,000000,000392,000000,000000,000000,0.39604
14:38:47.765,000390,000310,000244,000000,000392,000000,000199,000000,000394,000000,000000,000000,0.41847
14:38:48.267,000391,000310,000244,000000,000393,000000,000198,000000,000391,000000,000000,000000,0.41266
14:38:48.769,000389,000311,000243,000000,000392,000000,000196,000000,000395,000000,000000,000000,0.42419
14:38:49.271,000391,000312,000243,000000,000394,000000,000198,000000,000394,000000,000000,000000,0.40830
14:38:49.773,000390,000310,000245,000000,000392,000000,000197,000000,000394,000000,000000,000000,0.42922
14:38:50.275,000390,000310,000243,000000,000391,000000,000196,000000,000393,000000,000000,000000,0.42445
14:38:50.777,000391,000310,000243,000000,000393,000000,000197,000000,000392,000000,000000,000000,0.42610
14:38:51.282,000391,000310,000244,000000,000393,000000,000199,000000,000393,000000,000000,000000,0.43096
14:38:51.784,000390,000310,000243,000000,000391,000000,000198,000000,000394,000000,000000,000000,0.41805
14:38:52.286,000390,000311,000244,000000,000391,000000,000197,000000,000394,000000,000000,000000,0.41673
14:38:52.788,000392,000311,000243,000000,000392,000000,000198,000000,000393,000000,000000,000000,0.42471
14:38:53.291,000389,000309,000244,000000,000390,000000,000197,000000,000395,000000,000000,000000,0.43166
14:38:53.792,000390,000310,000243,000000,000393,000000,000197,000000,000391,000000,000000,000000,0.41702
14:38:54.295,000390,000310,000243,000000,000394,000000,000197,000000,000393,000000,000000,000000,0.42869
14:38:54.797,000391,000310,000245,000000,000392,000000,000197,000000,000394,000000,000000,000000,0.40629
14:38:55.299,000392,000310,000244,000000,000392,000000,000197,000000,000393,000000,000000,000000,0.40310
14:38:55.801,000391,000309,000243,000000,000393,000000,000197,000000,000393,000000,000000,000000,0.39841
14:38:56.303,000391,000310,000244,000000,000394,000000,000198,000000,000393,000000,000000,000000,0.42015
14:38:56.805,000391,000310,000243,000000,000389,000000,000197,000000,000393,000000,000000,000000,0.40804
14:38:57.307,000391,000312,000244,000000,000393,000000,000198,000000,000394,000000,000000,000000,0.42582
14:38:57.809,000390,000311,000244,000000,000392,000000,000199,000000,000394,000000,000000,000000,0.42354
14:38:58.312,000392,000307,000243,000000,000391,000000,000197,000000,000395,000000,000000,000000,0.43140
14:38:58.814,000391,000309,000245,000000,000392,000000,000197,000000,000393,000000,000000,000000,0.39858
14:38:59.316,000390,000310,000243,000000,000391,000000,000199,000000,000393,000000,000000,000000,0.41567
14:38:59.818,000389,000311,000243,000000,000393,000000,000198,000000,000393,000000,000000,000000,0.42525
14:39:00.320,000390,000312,000245,000000,000392,000000,000198,000000,000395,000000,000000,000000,0.42944
14:39:00.822,000392,000311,000244,000000,000394,000000,000198,000000,000394,000000,000000,000000,0.44745
14:39:01.324,000391,000310,000243,000000,000391,000000,000198,000000,000393,000000,000000,000000,0.40927
14:39:01.833,000390,000311,000243,000000,000392,000000,000199,000000,000394,000000,000000,000000,0.43181
14:39:02.335,000391,000311,000243,000000,000392,000000,000198,000000,000395,000000,000000,000000,0.42796
14:39:02.837,000393,000310,000245,000000,000393,000000,000199,000000,000395,000000,000000,000000,0.41131
14:39:03.339,000390,000312,000244,000000,000393,000000,000199,000000,000394,000000,000000,000000,0.44413
14:39:03.841,000390,000310,000244,000000,000392,000000,000198,000000,000393,000000,000000,000000,0.42174
14:39:04.343,000390,000310,000244,000000,000390,000000,000197,000000,000393,000000,000000,000000,0.42981
14:39:04.845,000392,000311,000243,000000,000391,000000,000199,000000,000395,000000,000000,000000,0.42366
14:39:05.347,000391,000311,000244,000000,000393,000000,000196,000000,000392,000000,000000,000000,0.41562
14:39:05.850,000392,000310,000244,000000,000391,000000,000199,000000,000393,000000,000000,000000,0.42253
14:39:06.352,000390,000310,000244,000000,000393,000000,000196,000000,000395,000000,000000,000000,0.43522
14:39:06.857,000391,000310,000245,000000,000392,000000,000198,000000,000392,000000,000000,000000,0.41595
14:39:07.359,000391,000311,000245,000000,000393,000000,000199,000000,000395,000000,000000,000000,0.43384
14:39:07.861,000389,000311,000244,000000,000391,000000,000197,000000,000393,000000,000000,000000,0.43088
14:39:08.363,000391,000309,000243,000000,000393,000000,000198,000000,000394,000000,000000,000000,0.42957
14:39:08.866,000390,000310,000242,000000,000392,000000,000197,000000,000393,000000,000000,000000,0.42644
14:39:09.368,000392,000310,000245,000000,000392,000000,000197,000000,000394,000000,000000,000000,0.42530
14:39:09.870,000389,000310,000243,000000,000392,000000,000197,000000,000393,000000,000000,000000,0.41218
14:39:10.372,000392,000311,000242,000000,000391,000000,000197,000000,000393,000000,000000,000000,0.41130
14:39:10.874,000391,000310,000244,000000,000392,000000,000197,000000,000396,000000,000000,000000,0.42927
14:39:11.376,000390,000311,000244,000000,000392,000000,000197,000000,000396,000000,000000,000000,0.42687
14:39:11.887,000390,000311,000243,000000,000392,000000,000196,000000,000396,000000,000000,000000,0.40565
14:39:12.389,000390,000309,000243,000000,000394,000000,000198,000000,000395,000000,000000,000000,0.41372
14:39:12.891,000391,000313,000245,000000,000393,000000,000197,000000,000394,000000,000000,000000,0.43144
14:39:13.393,000392,000312,000244,000000,000394,000000,000198,000000,000393,000000,000000,000000,0.42952
14:39:13.895,000392,000311,000243,000000,000392,000000,000197,000000,000392,000000,000000,000000,0.42274
14:39:14.397,000390,000310,000243,000000,000392,000000,000199,000000,000395,000000,000000,000000,0.42552
14:39:14.899,000391,000311,000242,000000,000391,000000,000198,000000,000392,000000,000000,000000,0.42453
14:39:15.401,000389,000309,000245,000000,000392,000000,000199,000000,000393,000000,000000,000000,0.41305
14:39:15.903,000391,000311,000245,000000,000392,000000,000198,000000,000392,000000,000000,000000,0.43022
14:39:16.405,000392,000311,000244,000000,000395,000000,000198,000000,000393,000000,000000,000000,0.42786
14:39:16.911,000391,000309,000244,000000,000392,000000,000198,000000,000394,000000,000000,000000,0.43792
14:39:17.413,000391,000311,000244,000000,000393,000000,000198,000000,000392,000000,000000,000000,0.41569
14:39:17.915,000391,000310,000244,000000,000393,000000,000198,000000,000394,000000,000000,000000,0.41830
14:39:18.417,000391,000310,000244,000000,000393,000000,000198,000000,000393,000000,000000,000000,0.41592
14:39:18.919,000389,000310,000244,000000,000392,000000,000198,000000,000394,000000,000000,000000,0.43368
14:39:19.421,000389,000309,000244,000000,000392,000000,000198,000000,000393,000000,000000,000000,0.43177
14:39:19.923,000392,000312,000244,000000,000392,000000,000196,000000,000393,000000,000000,000000,0.41885
14:39:20.425,000391,000311,000244,000000,000391,000000,000198,000000,000394,000000,000000,000000,0.40315
14:39:20.927,000391,000311,000244,000000,000393,000000,000196,000000,000394,000000,000000,000000,0.40465
14:39:21.430,000390,000311,000244,000000,000392,000000,000197,000000,000393,000000,000000,000000,0.41374
14:39:21.935,000391,000311,000245,000000,000392,000000,000199,000000,000394,000000,000000,000000,0.41843
14:39:22.437,000391,000312,000245,000000,000393,000000,000198,000000,000392,000000,000000,000000,0.41630
14:39:22.939,000389,000311,000245,000000,000394,000000,000197,000000,000393,000000,000000,000000,0.41322
14:39:23.441,000391,000311,000243,000000,000393,000000,000197,000000,000393,000000,000000,000000,0.43216
14:39:23.943,000391,000311,000243,000000,000392,000000,000198,000000,000394,000000,000000,000000,0.41571
14:39:24.445,000390,000310,000243,000000,000393,000000,000199,000000,000394,000000,000000,000000,0.41820
14:39:24.947,000390,000309,000244,000000,000393,000000,000198,000000,000392,000000,000000,000000,0.40606
14:39:25.449,000391,000311,000243,000000,000392,000000,000199,000000,000393,000000,000000,000000,0.42382
14:39:25.951,000392,000311,000245,000000,000393,000000,000198,000000,000393,000000,000000,000000,0.42197
14:39:26.453,000390,000311,000244,000000,000394,000000,000197,000000,000393,000000,000000,000000,0.42954
14:39:26.960,000391,000310,000244,000000,000392,000000,000196,000000,000391,000000,000000,000000,0.41177
14:39:27.462,000391,000311,000243,000000,000391,000000,000198,000000,000393,000000,000000,000000,0.43048
14:39:27.965,000390,000310,000244,000000,000392,000000,000199,000000,000396,000000,000000,000000,0.41861
14:39:28.467,000390,000310,000244,000000,000392,000000,000200,000000,000394,000000,000000,000000,0.41638
14:39:28.969,000391,000310,000244,000000,000394,000000,000197,000000,000394,000000,000000,000000,0.43414
14:39:29.471,000393,000311,000244,000000,000393,000000,000198,000000,000393,000000,000000,000000,0.41124
14:39:29.973,000392,000311,000244,000000,000392,000000,000197,000000,000392,000000,000000,000000,0.43008
14:39:30.475,000391,000312,000243,000000,000392,000000,000197,000000,000392,000000,000000,000000,0.42811
14:39:30.977,000391,000310,000245,000000,000393,000000,000198,000000,000394,000000,000000,000000,0.42428
14:39:31.479,000390,000309,000243,000000,000391,000000,000199,000000,000393,000000,000000,000000,0.40273
14:39:31.981,000389,000309,000242,000000,000393,000000,000198,000000,000394,000000,000000,000000,0.43495
14:39:32.484,000391,000310,000243,000000,000392,000000,000197,000000,000394,000000,000000,000000,0.42499
14:39:32.985,000390,000312,000244,000000,000393,000000,000199,000000,000393,000000,000000,000000,0.41387
14:39:33.487,000391,000311,000245,000000,000392,000000,000198,000000,000393,000000,000000,000000,0.42558
14:39:33.990,000390,000311,000245,000000,000392,000000,000198,000000,000393,000000,000000,000000,0.42328
14:39:34.492,000392,000311,000244,000000,000394,000000,000198,000000,000395,000000,000000,000000,0.43117
14:39:34.994,000392,000311,000244,000000,000392,000000,000198,000000,000394,000000,000000,000000,0.45191
14:39:35.496,000389,000311,000243,000000,000394,000000,000198,000000,000395,000000,000000,000000,0.41225
14:39:35.998,000391,000313,000244,000000,000393,000000,000197,000000,000393,000000,000000,000000,0.41490
14:39:36.500,000389,000313,000244,000000,000394,000000,000198,000000,000395,000000,000000,000000,0.43167
14:39:37.002,000391,000310,000245,000000,000392,000000,000198,000000,000393,000000,000000,000000,0.42066
14:39:37.508,000391,000311,000243,000000,000392,000000,000198,000000,000394,000000,000000,000000,0.40423
