#HF transmitted power data for 2017-06-23
#HH:MM:SS.SSS, Tx1 , Rx1  , Tx2  , Rx2  , Tx3  , Rx3  , Tx4  , Rx4  , Tx5  , Rx5  , Tx6  , Rx6  , time to take sample

18:18:17.348,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22909
18:18:18.597,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.23606
18:18:19.855,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.23667
18:18:21.112,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.23627
18:18:22.378,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22554
18:18:23.624,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.21782
18:18:24.863,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22798
18:18:26.112,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22712
18:18:27.360,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22779
18:18:28.608,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.23028
18:18:29.859,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.23324
18:18:31.114,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22522
18:18:32.360,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22227
18:18:33.610,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22783
18:18:34.859,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.23530
18:18:36.115,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.23028
18:18:37.366,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22718
18:18:38.618,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22583
18:18:39.865,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22315
18:18:41.109,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22526
18:18:42.355,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22698
18:18:43.603,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22482
18:18:44.848,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22501
18:18:46.093,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.23044
18:18:47.345,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22870
18:18:48.594,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22152
18:18:49.836,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.23055
18:18:51.088,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.28197
18:18:52.391,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22610
18:18:53.638,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.24723
18:18:54.906,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.32767
18:18:56.261,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.30216
18:18:57.589,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.30395
18:19:05.389,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.27718
18:19:06.688,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22930
18:19:07.938,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.23541
18:19:09.195,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22977
18:19:10.446,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22915
18:19:11.705,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.23599
18:19:12.961,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22584
18:19:14.208,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22561
18:19:15.455,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22769
18:19:16.710,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.23077
18:19:17.962,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22672
18:19:19.210,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.23351
18:19:20.464,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22423
18:19:21.719,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22447
18:19:22.965,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.23192
18:19:24.218,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22808
18:19:25.467,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22933
18:19:26.720,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.23425
18:19:27.976,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.23212
18:19:29.228,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22885
18:19:30.478,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22962
18:19:31.731,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22291
18:19:32.976,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22965
18:19:34.226,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.23894
18:19:35.486,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.23140
18:19:36.743,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22964
18:19:37.994,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22790
18:19:39.243,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.23300
18:19:40.497,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22514
18:19:41.752,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.23688
18:19:43.010,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22754
18:19:44.258,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.23270
18:19:45.512,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22754
18:19:46.771,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.23432
18:19:48.026,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22812
18:19:49.275,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.23247
18:19:50.528,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22568
18:19:51.783,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.23568
18:19:53.040,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.23243
18:19:54.293,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.23189
18:19:55.547,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.23604
18:19:56.806,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22172
18:19:58.049,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22419
18:19:59.294,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.23103
18:20:00.547,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22838
18:20:01.797,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.23721
18:20:03.054,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.23257
18:20:04.308,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22778
18:20:05.556,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22414
18:20:06.803,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.22755
18:20:08.055,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,1.24572
19:01:24.497,000000,000029,000000,000018,000000,000007,000000,000060,000000,000056,000000,000052,0.90857
19:01:25.517,000000,000058,000000,000023,000000,000012,000000,000032,000000,000058,000000,000045,0.60927
19:01:26.536,000000,000029,000000,000017,000000,000012,000000,000032,000000,000058,000000,000045,0.60968
19:01:27.556,000000,000058,000000,000023,000000,000012,000000,000031,000000,000058,000000,000045,0.60396
19:01:28.574,000000,000058,000000,000023,000000,000012,000000,000031,000000,000058,000000,000045,0.61970
19:01:29.594,000000,000058,000000,000023,000000,000012,000000,000032,000000,000058,000000,000045,0.60291
19:01:30.613,000000,000058,000000,000023,000000,000012,000000,000032,000000,000058,000000,000045,0.61575
19:01:31.632,000000,000058,000000,000023,000000,000012,000000,000032,000000,000058,000000,000045,0.60244
19:01:32.652,000000,000058,000000,000023,000000,000012,000000,000032,000000,000058,000000,000045,0.60762
19:01:33.671,000000,000058,000000,000023,000000,000012,000000,000032,000000,000058,000000,000045,0.60442
19:01:34.691,000000,000058,000000,000023,000000,000012,000000,000032,000000,000058,000000,000045,0.60583
19:01:35.713,000000,000058,000000,000023,000000,000012,000000,000032,000000,000058,000000,000045,0.59692
19:01:36.732,000000,000058,000000,000023,000000,000008,000000,000032,000000,000058,000000,000045,0.61538
19:01:37.751,000000,000058,000000,000023,000000,000012,000000,000032,000000,000058,000000,000045,0.60437
19:01:38.770,000000,000058,000000,000023,000000,000012,000000,000032,000000,000058,000000,000045,0.60404
19:01:39.791,000000,000058,000000,000023,000000,000012,000000,000032,000000,000058,000000,000045,0.60432
19:01:40.820,000000,000058,000000,000023,000000,000012,000000,000032,000000,000058,000000,000045,0.60330
19:01:41.840,000000,000058,000000,000023,000000,000012,000000,000032,000000,000058,000000,000045,0.60432
19:01:42.859,000000,000058,000000,000023,000000,000007,000000,000032,000000,000058,000000,000045,0.61500
19:01:43.878,000000,000058,000000,000023,000000,000012,000000,000032,000000,000058,000000,000045,0.60167
19:01:44.898,000000,000058,000000,000023,000000,000012,000000,000032,000000,000058,000000,000045,0.60102
19:01:45.924,000000,000058,000000,000017,000000,000012,000000,000032,000000,000058,000000,000045,0.60629
19:01:46.944,000000,000058,000000,000023,000000,000012,000000,000032,000000,000058,000000,000045,0.60322
19:01:47.963,000000,000058,000000,000018,000000,000012,000000,000032,000000,000058,000000,000045,0.60727
19:01:48.982,000000,000058,000000,000021,000000,000000,000000,000107,000000,000107,000000,000083,0.60861
19:01:50.001,000000,000133,000000,000107,000000,000107,000000,000107,000000,000107,000000,000083,0.61823
19:01:51.028,000000,000133,000000,000107,000000,000107,000000,000107,000000,000106,000000,000083,0.60531
19:01:52.047,000000,000133,000000,000106,000000,000107,000000,000107,000000,000106,000000,000083,0.60580
19:01:53.066,000000,000106,000000,000107,000000,000107,000000,000107,000000,000106,000000,000083,0.62151
19:01:54.086,000000,000133,000000,000107,000000,000107,000000,000107,000000,000106,000000,000083,0.60271
19:01:55.105,000000,000133,000000,000106,000000,000107,000000,000107,000000,000106,000000,000084,0.61033
19:01:56.134,000000,000134,000000,000107,000000,000107,000000,000107,000000,000104,000000,000083,0.60533
19:01:57.153,000000,000134,000000,000106,000000,000107,000000,000107,000000,000106,000000,000083,0.60863
19:01:58.173,000000,000133,000000,000106,000000,000107,000000,000107,000000,000107,000000,000084,0.60453
19:01:59.192,000000,000134,000000,000107,000000,000107,000000,000107,000000,000105,000000,000084,0.60832
19:02:00.211,000000,000133,000000,000107,000000,000107,000000,000107,000000,000106,000000,000083,0.60305
19:02:01.237,000000,000133,000000,000107,000000,000107,000000,000107,000000,000106,000000,000083,0.60881
19:02:02.257,000000,000106,000000,000107,000000,000107,000000,000107,000000,000106,000000,000083,0.61466
19:02:03.277,000000,000134,000000,000107,000000,000107,000000,000107,000000,000107,000000,000083,0.60627
19:02:04.296,000000,000133,000000,000106,000000,000107,000000,000107,000000,000106,000000,000083,0.60323
19:02:05.316,000000,000105,000000,000106,000000,000107,000000,000107,000000,000106,000000,000083,0.61362
19:02:06.342,000000,000133,000000,000107,000000,000107,000000,000107,000000,000106,000000,000083,0.60412
19:02:07.362,000000,000133,000000,000106,000000,000107,000000,000107,000000,000106,000000,000083,0.60863
19:02:08.382,000000,000133,000000,000106,000000,000107,000000,000107,000000,000106,000000,000083,0.60599
19:02:09.402,000000,000133,000000,000106,000000,000107,000000,000107,000000,000106,000000,000083,0.60452
19:02:10.422,000000,000133,000000,000106,000000,000107,000000,000107,000000,000106,000000,000083,0.60410
19:02:11.442,000000,000133,000000,000106,000000,000107,000000,000107,000000,000106,000000,000083,0.60809
19:02:12.462,000000,000133,000000,000107,000000,000107,000000,000107,000000,000106,000000,000083,0.60394
19:02:13.482,000000,000133,000000,000106,000000,000107,000000,000107,000000,000106,000000,000083,0.60866
19:02:14.501,000000,000133,000000,000107,000000,000107,000000,000107,000000,000106,000000,000083,0.61163
19:02:15.521,000000,000133,000000,000106,000000,000107,000000,000107,000000,000106,000000,000083,0.60536
19:02:16.551,000000,000134,000000,000106,000000,000107,000000,000107,000000,000106,000000,000084,0.60695
19:02:17.571,000000,000127,000000,000106,000000,000106,000000,000107,000000,000106,000000,000084,0.61116
19:02:18.591,000000,000134,000000,000107,000000,000107,000000,000107,000000,000106,000000,000083,0.60956
19:02:19.611,000000,000133,000000,000106,000000,000107,000000,000108,000000,000106,000000,000083,0.60788
19:02:20.630,000000,000134,000000,000106,000000,000107,000000,000107,000000,000107,000000,000083,0.60273
19:02:21.653,000000,000134,000000,000106,000000,000107,000000,000107,000000,000107,000000,000083,0.61053
19:02:22.673,000000,000134,000000,000107,000000,000107,000000,000107,000000,000107,000000,000083,0.60801
19:02:23.693,000000,000133,000000,000106,000000,000107,000000,000107,000000,000106,000000,000083,0.61062
19:02:24.713,000000,000134,000000,000106,000000,000107,000000,000107,000000,000106,000000,000083,0.60621
19:02:25.732,000000,000134,000000,000107,000000,000107,000000,000107,000000,000106,000000,000084,0.60546
19:02:26.756,000000,000134,000000,000107,000000,000107,000000,000107,000000,000107,000000,000083,0.60687
19:02:27.775,000000,000134,000000,000106,000000,000107,000000,000107,000000,000106,000000,000084,0.60867
19:02:28.795,000000,000134,000000,000107,000000,000107,000000,000107,000000,000106,000000,000083,0.60389
19:02:29.815,000000,000133,000000,000106,000000,000107,000000,000107,000000,000106,000000,000083,0.60661
19:02:30.834,000000,000134,000000,000107,000000,000107,000000,000107,000000,000106,000000,000083,0.61096
19:02:31.857,000000,000133,000000,000106,000000,000107,000000,000107,000000,000107,000000,000103,0.61023
19:02:32.877,000000,000133,000000,000107,000000,000107,000000,000107,000000,000107,000000,000083,0.60582
19:02:33.896,000000,000133,000000,000107,000000,000107,000000,000107,000000,000106,000000,000083,0.61863
19:02:34.916,000000,000133,000000,000107,000000,000107,000000,000107,000000,000106,000000,000083,0.60358
19:02:35.935,000000,000133,000000,000107,000000,000107,000000,000107,000000,000106,000000,000083,0.60667
19:02:36.958,000000,000133,000000,000106,000000,000107,000000,000107,000000,000106,000000,000083,0.60785
19:02:37.979,000000,000134,000000,000107,000000,000107,000000,000107,000000,000106,000000,000084,0.60630
19:02:38.998,000000,000133,000000,000107,000000,000107,000000,000107,000000,000106,000000,000083,0.60432
19:02:40.019,000000,000000,000000,000000,000000,000064,000000,000053,000000,000042,000000,000026,0.60939
19:02:41.040,000000,000065,000000,000079,000000,000064,000000,000053,000000,000043,000000,000026,0.60279
19:02:42.068,000000,000085,000000,000079,000000,000064,000000,000053,000000,000043,000000,000026,0.60546
19:02:43.087,000000,000066,000000,000079,000000,000056,000000,000053,000000,000043,000000,000026,0.60527
19:02:44.107,000000,000065,000000,000079,000000,000064,000000,000052,000000,000042,000000,000027,0.60725
19:02:45.133,000000,000066,000000,000079,000000,000064,000000,000053,000000,000043,000000,000026,0.60301
19:02:46.153,000000,000067,000000,000079,000000,000064,000000,000053,000000,000042,000000,000026,0.60494
19:02:47.179,000000,000065,000000,000079,000000,000064,000000,000052,000000,000042,000000,000026,0.60568
19:02:48.200,000000,000065,000000,000079,000000,000064,000000,000053,000000,000042,000000,000026,0.59971
19:02:49.220,000000,000065,000000,000079,000000,000064,000000,000053,000000,000042,000000,000026,0.60111
19:02:50.240,000000,000065,000000,000079,000000,000058,000000,000053,000000,000043,000000,000026,0.60493
19:02:51.260,000000,000066,000000,000079,000000,000064,000000,000053,000000,000043,000000,000026,0.60458
19:02:52.287,000000,000066,000000,000079,000000,000064,000000,000052,000000,000042,000000,000026,0.60228
19:02:53.306,000000,000065,000000,000079,000000,000064,000000,000053,000000,000042,000000,000026,0.60186
19:02:54.326,000000,000065,000000,000079,000000,000059,000000,000053,000000,000042,000000,000026,0.60509
19:02:55.344,000000,000065,000000,000079,000000,000064,000000,000053,000000,000042,000000,000026,0.60301
19:02:56.364,000000,000066,000000,000079,000000,000064,000000,000052,000000,000042,000000,000026,0.60904
19:02:57.384,000000,000066,000000,000079,000000,000064,000000,000053,000000,000042,000000,000026,0.60495
19:02:58.403,000000,000066,000000,000079,000000,000059,000000,000052,000000,000042,000000,000026,0.60662
19:02:59.423,000000,000065,000000,000079,000000,000056,000000,000053,000000,000042,000000,000026,0.60324
19:03:00.443,000000,000066,000000,000079,000000,000064,000000,000053,000000,000042,000000,000030,0.63677
19:03:01.472,000000,000066,000000,000079,000000,000064,000000,000053,000000,000042,000000,000026,0.61746
19:03:02.493,000000,000066,000000,000079,000000,000064,000000,000052,000000,000042,000000,000026,0.60103
19:03:03.513,000000,000066,000000,000079,000000,000064,000000,000052,000000,000042,000000,000026,0.60157
19:03:04.533,000000,000065,000000,000079,000000,000064,000000,000053,000000,000043,000000,000026,0.60490
19:03:05.553,000000,000066,000000,000073,000000,000064,000000,000052,000000,000042,000000,000026,0.60923
19:03:06.572,000000,000065,000000,000079,000000,000064,000000,000052,000000,000042,000000,000026,0.60454
19:03:07.595,000000,000065,000000,000079,000000,000064,000000,000052,000000,000042,000000,000026,0.60106
19:03:08.615,000000,000065,000000,000079,000000,000064,000000,000053,000000,000042,000000,000026,0.60745
19:03:09.634,000000,000066,000000,000000,000000,000052,000000,000042,000000,000034,000000,000021,0.60010
19:03:10.653,000000,000053,000000,000064,000000,000048,000000,000042,000000,000034,000000,000021,0.60396
19:03:11.673,000000,000053,000000,000065,000000,000052,000000,000042,000000,000034,000000,000021,0.60227
19:03:12.701,000000,000053,000000,000064,000000,000052,000000,000042,000000,000034,000000,000021,0.60098
19:03:13.721,000000,000053,000000,000064,000000,000052,000000,000042,000000,000034,000000,000021,0.60190
19:03:14.740,000000,000054,000000,000065,000000,000048,000000,000042,000000,000034,000000,000021,0.60550
19:03:15.760,000000,000053,000000,000064,000000,000052,000000,000042,000000,000028,000000,000021,0.60641
19:03:16.780,000000,000054,000000,000065,000000,000052,000000,000042,000000,000034,000000,000021,0.60202
19:03:17.806,000000,000053,000000,000064,000000,000053,000000,000042,000000,000034,000000,000021,0.59861
19:03:18.826,000000,000053,000000,000064,000000,000047,000000,000042,000000,000034,000000,000000,0.60848
19:03:19.846,000000,000043,000000,000053,000000,000042,000000,000034,000000,000027,000000,000017,0.60069
19:03:20.866,000000,000043,000000,000053,000000,000035,000000,000034,000000,000028,000000,000017,0.60798
19:03:21.886,000000,000043,000000,000052,000000,000043,000000,000034,000000,000028,000000,000017,0.60141
19:03:22.912,000000,000043,000000,000052,000000,000038,000000,000034,000000,000028,000000,000017,0.60375
19:03:23.932,000000,000043,000000,000053,000000,000042,000000,000034,000000,000028,000000,000017,0.60064
19:03:24.952,000000,000043,000000,000052,000000,000035,000000,000032,000000,000028,000000,000017,0.62346
19:03:25.972,000000,000043,000000,000049,000000,000042,000000,000034,000000,000028,000000,000017,0.60121
19:03:26.991,000000,000043,000000,000053,000000,000038,000000,000034,000000,000028,000000,000017,0.60358
19:03:28.014,000000,000043,000000,000053,000000,000036,000000,000034,000000,000028,000000,000017,0.60603
19:03:29.034,000000,000043,000000,000053,000000,000042,000000,000034,000000,000028,000000,000017,0.59954
19:03:30.053,000000,000043,000000,000053,000000,000042,000000,000034,000000,000028,000000,000017,0.60142
19:03:31.073,000000,000043,000000,000049,000000,000038,000000,000034,000000,000028,000000,000017,0.61410
19:03:32.091,000000,000034,000000,000043,000000,000034,000000,000027,000000,000022,000000,000014,0.59843
19:03:33.120,000000,000034,000000,000042,000000,000034,000000,000027,000000,000022,000000,000013,0.59351
19:03:34.140,000000,000034,000000,000042,000000,000034,000000,000027,000000,000023,000000,000013,0.59899
19:03:35.159,000000,000034,000000,000042,000000,000030,000000,000027,000000,000022,000000,000013,0.60597
19:03:36.179,000000,000034,000000,000043,000000,000034,000000,000027,000000,000022,000000,000013,0.60111
19:03:37.199,000000,000034,000000,000042,000000,000034,000000,000027,000000,000022,000000,000013,0.60614
19:03:38.226,000000,000034,000000,000043,000000,000034,000000,000027,000000,000022,000000,000013,0.60889
19:03:39.244,000000,000034,000000,000042,000000,000030,000000,000027,000000,000022,000000,000013,0.60353
19:03:40.267,000000,000034,000000,000040,000000,000000,000000,000000,000000,000018,000000,000011,0.60791
19:03:41.286,000000,000028,000000,000034,000000,000027,000000,000022,000000,000015,000000,000011,0.59997
