#HF transmitted power data for 2017-06-27
#HH:MM:SS.SSS, Tx1 , Rx1  , Tx2  , Rx2  , Tx3  , Rx3  , Tx4  , Rx4  , Tx5  , Rx5  , Tx6  , Rx6  , time to take sample

09:12:36.438,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.33290
09:12:36.945,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.38222
09:12:37.449,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.40576
09:12:37.957,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.40396
09:12:38.461,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.34911
09:12:38.969,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.34906
09:12:39.474,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.37188
09:12:39.981,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.41080
09:12:40.486,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.35028
09:12:40.993,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.34065
09:12:41.498,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.33274
09:12:42.006,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.35435
09:12:42.510,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.38985
09:12:43.018,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.41347
09:12:43.526,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.38015
09:12:44.031,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.37553
09:12:44.540,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.37076
09:12:45.050,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.39567
09:12:45.554,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.40416
09:12:46.063,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.38559
09:12:46.572,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.39193
09:12:47.078,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.32030
09:12:47.587,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.32901
09:12:48.091,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.44563
09:12:48.600,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.43882
09:12:49.109,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.39856
09:12:49.614,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.37931
09:12:50.125,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,      000000,5.37041
09:12:55.498,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.42727
09:12:56.003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.34681
09:12:56.512,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.38744
09:12:57.021,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.41058
09:12:57.527,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.40035
09:12:58.031,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.33258
09:12:58.539,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.39035
09:12:59.048,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.40663
09:12:59.558,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.42752
09:13:00.062,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.36614
09:13:00.572,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.37823
09:13:01.080,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.43434
09:13:01.586,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.40431
09:13:02.093,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.37957
09:13:02.598,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.35440
09:13:03.107,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.41288
09:13:03.614,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.39413
09:13:04.122,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.42656
09:13:04.631,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.39801
09:13:05.139,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.44021
09:13:05.645,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.42080
09:13:06.151,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.41742
09:13:06.657,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.42976
09:13:07.166,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.41903
09:13:07.675,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.40797
09:13:08.180,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.44713
09:13:08.684,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.43150
09:13:09.192,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.41300
09:13:09.699,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.45349
09:13:10.204,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.41578
09:13:10.712,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.40454
09:13:11.216,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.47403
09:13:11.725,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.44826
09:13:12.231,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.43110
09:13:12.739,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.45534
09:13:13.248,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.45221
09:13:13.751,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.44922
09:13:14.257,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.37208
09:13:14.762,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.43764
09:13:15.268,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.39415
09:13:15.774,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.37135
09:13:16.284,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.38353
09:13:16.788,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.38169
09:13:17.298,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.34690
09:13:17.808,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.35098
09:13:18.317,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.37723
09:13:18.823,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.42031
09:13:19.331,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.38767
09:13:19.840,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.39462
09:13:20.346,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.39640
09:13:20.855,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.39987
09:13:21.364,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.43619
09:13:21.875,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.38678
09:13:22.380,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.38700
09:13:22.889,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.41778
09:13:23.398,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.42067
09:13:23.903,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.39057
09:13:24.412,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.37934
09:13:24.916,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.37685
09:13:25.424,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.41655
09:13:25.928,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.38976
09:13:26.438,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.45401
09:13:26.947,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.46921
09:13:27.451,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.44765
09:13:27.957,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.44580
09:13:28.463,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.36998
09:13:28.972,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.37274
09:13:29.476,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.40401
09:13:29.984,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.40864
09:13:30.492,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.38018
09:13:30.999,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.37371
09:13:31.503,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.39981
09:13:32.011,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.35299
09:13:32.515,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.38105
09:13:33.024,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.34870
09:13:33.533,000000,000000,000000,000000,000000,000000,000000,000000,000000,      000000,000000,5.34596
09:13:38.882,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.38811
09:13:39.391,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.39447
09:15:05.133,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.46411
09:15:05.642,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.32325
09:15:06.146,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.32196
09:15:06.653,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.34684
09:15:07.157,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.34708
09:15:07.665,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.32584
09:15:08.169,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.29719
09:15:08.673,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.30561
09:15:09.179,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.32045
09:15:09.683,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.34083
09:15:10.191,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.32147
09:15:10.700,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.35615
09:15:11.204,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.34186
09:15:11.708,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.33332
09:15:12.217,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.31791
09:15:12.726,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.32926
09:15:13.235,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.34123
09:15:13.741,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.36953
09:15:14.250,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.29667
09:15:14.757,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.37252
09:15:15.263,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.25425
09:15:15.767,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.42837
09:15:16.276,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.36292
09:15:16.781,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.33650
09:15:17.288,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.37389
09:15:17.794,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.36423
09:15:18.301,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.35618
09:15:18.810,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.31513
09:15:19.319,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.36041
09:15:19.825,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.37512
09:15:20.333,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.34377
09:15:20.838,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.31210
09:15:21.344,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.30819
09:15:21.851,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.34269
09:15:22.361,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.38471
09:15:22.869,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.36490
09:15:23.375,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.33264
09:15:23.884,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.28884
09:15:24.388,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.41742
09:15:24.898,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.38720
09:15:25.407,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.37940
09:15:25.911,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.34335
09:15:26.420,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.38888
09:15:26.929,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.36770
09:15:27.435,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.36635
09:15:27.944,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.31379
09:15:28.450,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.35368
09:15:28.959,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.37782
09:15:29.468,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.33828
09:15:29.973,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.34371
09:15:30.477,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.41045
09:15:30.984,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.37547
09:15:31.490,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.40085
09:15:31.997,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.35376
09:15:32.505,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.34693
09:16:33.730,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.50166
09:16:34.234,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.36274
09:16:34.740,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.32989
09:16:35.246,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.36278
09:16:35.753,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.39140
09:16:36.257,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.32799
09:16:36.761,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.36984
09:16:37.269,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.30897
09:16:37.773,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.33095
09:16:38.281,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.34880
09:16:38.786,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.34895
09:16:39.294,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.30313
09:16:39.797,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.28282
09:16:40.301,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.38296
09:16:40.807,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.33389
09:16:41.316,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.35248
09:16:41.820,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.33295
09:16:42.325,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.43517
09:17:51.780,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.43908
09:17:52.289,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.38386
09:17:52.797,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.40999
09:17:53.303,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.38451
09:17:53.813,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.40765
09:17:54.401,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.38917
09:17:54.907,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.39098
09:17:55.411,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.35808
09:17:55.919,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.39928
09:17:56.722,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.34306
09:17:57.229,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.36484
09:17:57.735,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.33321
09:17:58.239,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.35266
09:17:58.748,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.33249
09:17:59.256,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.32788
09:17:59.760,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.32444
09:18:00.269,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.33690
09:18:00.773,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.36863
09:18:01.281,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.30562
09:18:01.787,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.33569
09:18:02.295,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.36129
09:18:02.799,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.32607
09:18:03.306,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.32428
09:18:03.813,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.38625
09:18:04.321,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.37949
09:18:04.831,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.40725
09:18:05.336,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.35946
09:18:05.845,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.33120
09:18:06.349,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.33686
09:18:06.858,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.32279
09:18:07.363,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0.31032
